,Imagepath,Animal,Labels
1752,/content/train/899f284bbdd762992629dc31a20a7d49.jpg,1,beagle
1753,/content/train/d5264d9c70065f4f32ce88bfa519d2c3.jpg,1,whippet
1754,/content/train/417efae72babc6847bc551654d339ecd.jpg,1,bernese_mountain_dog
1755,/content/train/7307fb8fb51c7317e12aa86a021fddb1.jpg,1,saluki
1756,/content/train/3d180d390b32baf36478bc8599b3d8fc.jpg,1,english_foxhound
1757,/content/train/7eba9daec453bb9dea012c33709a21f0.jpg,1,old_english_sheepdog
1758,/content/train/21025ac6cc0358e4dd6fda564605cf34.jpg,1,old_english_sheepdog
1759,/content/train/6da4c7ee12790d8047e82c7750884780.jpg,1,tibetan_mastiff
1760,/content/train/9e0ca729fb426bff43493894b35e9915.jpg,1,italian_greyhound
1761,/content/train/9e57b14c4cda56646341c8c7305a4739.jpg,1,bluetick
1762,/content/train/4e56fb62b529468038b0dc268d89a5af.jpg,1,otterhound
1763,/content/train/2c9a4288cd58143aebcf77c94fa0099d.jpg,1,schipperke
1764,/content/train/37f351d4657a5d7420bb7b146a6672e0.jpg,1,shih-tzu
1765,/content/train/22ffe5b63e2afd0cb914079f09fdfdd7.jpg,1,bedlington_terrier
1766,/content/train/e7678fac0b8f1d97e742644ee75a8aa2.jpg,1,african_hunting_dog
1767,/content/train/392bf4eb03d90228e2d37e42f36837c1.jpg,1,appenzeller
1768,/content/train/9aff86672f9ee1acf0efaa7c1c9e368e.jpg,1,welsh_springer_spaniel
1769,/content/train/2cd30e4c6aefb60281db1caec0d5040f.jpg,1,saint_bernard
1770,/content/train/6e2c2e1c624df79088b4362afd615ef9.jpg,1,sealyham_terrier
1771,/content/train/ae9ef42cbf311e628355ca4ad5116e5c.jpg,1,french_bulldog
1772,/content/train/5fd70156597b1a1870b03c1eeacd7960.jpg,1,gordon_setter
1773,/content/train/61d4222fa93848e18d1e9f39e9644c48.jpg,1,greater_swiss_mountain_dog
1774,/content/train/f5d4d250dfe2f60b155ec2f40df73936.jpg,1,norwegian_elkhound
1775,/content/train/9629f46ec0bd1eae63121877c7d6787e.jpg,1,old_english_sheepdog
1776,/content/train/42bd3e15f7b7966c0890cac3288e980f.jpg,1,sussex_spaniel
1777,/content/train/156d6d6ef7da47aa22b150268af9a3c4.jpg,1,basenji
1778,/content/train/dccc38e7901939c3181a71da57105c46.jpg,1,miniature_pinscher
1779,/content/train/cf67eaba9efa7e9af92f8b0356ba02d1.jpg,1,lhasa
1780,/content/train/976982b85d3f8c7b7297ffbaf8a78d55.jpg,1,norfolk_terrier
1781,/content/train/9e9fe3cf8953b8f7c237bd44a688986d.jpg,1,ibizan_hound
1782,/content/train/073f0821a0842917e6e97ab322bd63f2.jpg,1,malamute
1783,/content/train/fc9d449fb3c5be2e08839903d9405b42.jpg,1,great_dane
1784,/content/train/d03cc5012ecadd760e8e119e10ac98e1.jpg,1,rhodesian_ridgeback
1785,/content/train/8f366598018cc9e785cfbb461b3b01da.jpg,1,bouvier_des_flandres
1786,/content/train/1cfaaf0b4ea4e7c0f63e9d047ae06a2d.jpg,1,silky_terrier
1787,/content/train/63e090e41e4855170f3cb8173d164529.jpg,1,australian_terrier
1788,/content/train/d5f0bb0a30174fb308fc79df04ad5ead.jpg,1,beagle
1789,/content/train/5c8c894495971a65f0a179bc4c0ca0bb.jpg,1,lakeland_terrier
1790,/content/train/eec0067218af5d0cca32a504501b98f1.jpg,1,boston_bull
1791,/content/train/edcfee2eaca6697d103ad03531aec0c3.jpg,1,flat-coated_retriever
1792,/content/train/f589e77c9b0facc8ece5f07e3c04fc46.jpg,1,bernese_mountain_dog
1793,/content/train/eed0a81e48da6883e1f3f248b3d398f2.jpg,1,lakeland_terrier
1794,/content/train/ed8bd115216fc760fd0ae45471791f7f.jpg,1,japanese_spaniel
1795,/content/train/201ae96c80f070595f632e2b092d7777.jpg,1,airedale
1796,/content/train/642a4af32a1f838e68c9ff97de4d8500.jpg,1,irish_water_spaniel
1797,/content/train/cfc1665abbfdf9262f6d452769db5acc.jpg,1,bloodhound
1798,/content/train/7112d77642be74da48db08cd79717294.jpg,1,irish_water_spaniel
1799,/content/train/65cc3ff3e0b8041eb6e8600c1ee53e95.jpg,1,scottish_deerhound
1800,/content/train/7b04d01de0522d0290acffe558487d4a.jpg,1,dhole
1801,/content/train/c1ffa2df86776926d86514a0921a9dcc.jpg,1,english_springer
1802,/content/train/0c207c7af2d1ef71dc61434f04d00cdf.jpg,1,shih-tzu
1803,/content/train/c01ab33476ca5cac3c38942b2f860a9c.jpg,1,curly-coated_retriever
1804,/content/train/84b62d2def32fc85092cabe2c722c135.jpg,1,norfolk_terrier
1805,/content/train/67d04d27d9018c6e2c8a0982a7bdbc51.jpg,1,clumber
1806,/content/train/5de0c02ceacc7a724f48c12a2d6489db.jpg,1,basset
1807,/content/train/41f92db830495f2811eedfd776dce08c.jpg,1,eskimo_dog
1808,/content/train/9f3dcc950c8457c87b0176db2ffe00c3.jpg,1,kelpie
1809,/content/train/1c564272c2c290a83bf4a520359cfd5c.jpg,1,schipperke
1810,/content/train/396a132b48c846194d4ae2e2f2f3f1dd.jpg,1,dingo
1811,/content/train/edafef97d647ec7c4b4e00ed5fd3dde5.jpg,1,toy_poodle
1812,/content/train/4fc43137685335924e9dd1fd3db8d046.jpg,1,airedale
1813,/content/train/8bf5bd677a71e574a08dfd4fe7af1461.jpg,1,bedlington_terrier
1814,/content/train/ead4174291a75b3567c459ec847c87e9.jpg,1,black-and-tan_coonhound
1815,/content/train/fb0568b6c25ef5bc9dded95154b1cfc9.jpg,1,chesapeake_bay_retriever
1816,/content/train/dfc726ff7000561805073a11d0d64178.jpg,1,boston_bull
1817,/content/train/5f1c875f82b501810e73814ece9180e1.jpg,1,groenendael
1818,/content/train/cc3ebdab9d7f7a331090e55ea2549dec.jpg,1,dhole
1819,/content/train/3f9b91e7965a3b1ce705f75cdd714028.jpg,1,boxer
1820,/content/train/94d9e41e7e54cab9fad00dd7d9f18ff9.jpg,1,flat-coated_retriever
1821,/content/train/2cefe40de2cc019c8feaf8409a236c19.jpg,1,bedlington_terrier
1822,/content/train/26f7854ae1cc8788a25488276f54b06f.jpg,1,rottweiler
1823,/content/train/b12779f9c69a049eaa53a01919942d55.jpg,1,french_bulldog
1824,/content/train/8e68f99a0188facb43e8d767d3918c81.jpg,1,kelpie
1825,/content/train/c4db7de5ca4286cebbf924a1af21bdd7.jpg,1,pembroke
1826,/content/train/52f8b43baf37bdb02fdbd2ff307f1f58.jpg,1,tibetan_mastiff
1827,/content/train/edeb63f8216445c1fd9572929e5e2557.jpg,1,bouvier_des_flandres
1828,/content/train/7371745f2d7160cf65cd28d22731c6bc.jpg,1,irish_setter
1829,/content/train/68ac945eabe2c2312da5654cd442a81d.jpg,1,saluki
1830,/content/train/e8a321d602628f7efd19a567974d8771.jpg,1,newfoundland
1831,/content/train/edd3d0f1175568806a1a052ba2051fd7.jpg,1,pembroke
1832,/content/train/896ae4eda6310c5fa223131ac7574494.jpg,1,pembroke
1833,/content/train/5b1ab930d787b6d7addebf6858b0ba4f.jpg,1,boxer
1834,/content/train/7d30dfde3dc6bc3111c1bfd93f947fad.jpg,1,standard_poodle
1835,/content/train/40769dc3fc3727345a2359003df5b677.jpg,1,australian_terrier
1836,/content/train/18c6389b08ab61f52298bfd1013e81fa.jpg,1,norwich_terrier
1837,/content/train/3b8e713bd77cac3c4c0bfa228d784266.jpg,1,great_pyrenees
1838,/content/train/b69a73af56dec1a60e4251b1f000b414.jpg,1,norwich_terrier
1839,/content/train/d4560db788eb0eff61623d3f5e2b58cb.jpg,1,saluki
1840,/content/train/80b930b0a567effa386e18b65601f2f3.jpg,1,australian_terrier
1841,/content/train/96c040dad1ec2e3305419e088a4fe17d.jpg,1,african_hunting_dog
1842,/content/train/7c851681f64ba99be7742b8083f8661b.jpg,1,groenendael
1843,/content/train/203a82da35da69a6517e0dce4d072071.jpg,1,irish_terrier
1844,/content/train/66ff9ad63b61820d7472752accee8919.jpg,1,irish_setter
1845,/content/train/50c8080ab39f865bebfb05b20b5992c4.jpg,1,malinois
1846,/content/train/de0966a23cecbb9f481714b059c8bcd3.jpg,1,west_highland_white_terrier
1847,/content/train/c20aa2f09a18bcbf98b62c0bffb3bf0e.jpg,1,japanese_spaniel
1848,/content/train/bfec42604e41393fed1e5a2946dfb221.jpg,1,standard_schnauzer
1849,/content/train/0b465156a0844773fd47ce40d0dcc7db.jpg,1,soft-coated_wheaten_terrier
1850,/content/train/7a353163cdba5d0564980a73c538a702.jpg,1,bull_mastiff
1851,/content/train/2e3ef941c9d921bf18607e5930f548ee.jpg,1,kelpie
1852,/content/train/af750c18726a7dd02f0880a9bf662e31.jpg,1,lakeland_terrier
1853,/content/train/356af0796a079ee87656eb7b25fbf293.jpg,1,french_bulldog
1854,/content/train/25fd69a393eb692942f95048f2ba8924.jpg,1,shetland_sheepdog
1855,/content/train/6c55a73e484d7a1b371740203cbcdcef.jpg,1,whippet
1856,/content/train/322ae8b57db468bdaee8f450e980cf8a.jpg,1,golden_retriever
1857,/content/train/45274565acecb88e4e8fa29f85e7dda9.jpg,1,siberian_husky
1858,/content/train/0718d39d59d9e3b134446440d69b2058.jpg,1,english_setter
1859,/content/train/0169294085e94d1250587b38e4fbb532.jpg,1,boxer
1860,/content/train/745dd01e7a702cb72931a6daba32ad41.jpg,1,soft-coated_wheaten_terrier
1861,/content/train/21b3006afebd75664f31220e2d15e9c4.jpg,1,ibizan_hound
1862,/content/train/51643c8ddbc667c105b108f163ee1932.jpg,1,weimaraner
1863,/content/train/5cccf8e7b1c4a17fa7b79a069533dc22.jpg,1,boston_bull
1864,/content/train/0ba12512fa4766cc4f8c288cb3b9b95f.jpg,1,bouvier_des_flandres
1865,/content/train/8b22f7121f8f487e43eca6d7b1e27dc6.jpg,1,giant_schnauzer
1866,/content/train/1be27f54de511e20b6a9ffa6644f1842.jpg,1,brittany_spaniel
1867,/content/train/560100152f7c608aa8e5ae4e6321395e.jpg,1,malamute
1868,/content/train/c531e6e15b507dc9b26ea1036f9317c4.jpg,1,silky_terrier
1869,/content/train/2626c1fd506611569c5ac02967e783cf.jpg,1,staffordshire_bullterrier
1870,/content/train/881d49b759a56cdf1956f0015099675d.jpg,1,miniature_pinscher
1871,/content/train/72cd5b0c4da39b4499cf34f2c7a94f99.jpg,1,toy_poodle
1872,/content/train/8f3bd64f0547f57bd227bbc2aff8f770.jpg,1,mexican_hairless
1873,/content/train/dc5ce2648529adf29ed15b7180e0850f.jpg,1,bluetick
1874,/content/train/5cc00f927f38bcfbda41d1fc4df9b755.jpg,1,italian_greyhound
1875,/content/train/5df814fe3a8b8b678baf9afe62998291.jpg,1,cocker_spaniel
1876,/content/train/8278b608f5c569eaaf3f4afb76c665cf.jpg,1,ibizan_hound
1877,/content/train/535178fe793bcbd86d5c24ce8209810f.jpg,1,brabancon_griffon
1878,/content/train/d612ce8febeb6a1d74add4669a002530.jpg,1,toy_poodle
1879,/content/train/417e5069354eff32c8fd13729a6702e3.jpg,1,lakeland_terrier
1880,/content/train/f9ac470f280837eda01169eafa5f0d23.jpg,1,bedlington_terrier
1881,/content/train/b6561ca0cb1acc71733564cab65fe6b2.jpg,1,pug
1882,/content/train/07192213791150248bfb5bbe6b0b0373.jpg,1,norfolk_terrier
1883,/content/train/9194630fa4708d66fb2c5b114dac0786.jpg,1,entlebucher
1884,/content/train/1674e551b6e45cdc27a3014ffb83f374.jpg,1,appenzeller
1885,/content/train/478c1ceb68afd4e6be917ea8367a71bd.jpg,1,curly-coated_retriever
1886,/content/train/de8c32b71a43eef41eb1af93c1baf150.jpg,1,norwegian_elkhound
1887,/content/train/b950f361d3be81bdc9cc509dd059155a.jpg,1,welsh_springer_spaniel
1888,/content/train/0d5a88f0ab2db8d34b533c69768135e8.jpg,1,bloodhound
1889,/content/train/0a13f9596e03a9f87c96aaff6e057048.jpg,1,basenji
1890,/content/train/9a19bbf958fc3f25d247eb6b60524d79.jpg,1,airedale
1891,/content/train/a7702c83da79d54e27d2e9b1f01fe64e.jpg,1,chow
1892,/content/train/2ac9a62048bf2bbce0c8b42b15130ec3.jpg,1,australian_terrier
1893,/content/train/e8d0712b9ca47f77b333858183a38ef7.jpg,1,tibetan_mastiff
1894,/content/train/a0bdc9dbefdfa54b40423728f1f3627e.jpg,1,standard_poodle
1895,/content/train/84564a69c0d0fa36e0810188943683a1.jpg,1,leonberg
1896,/content/train/4479833db2e178449985cacc2aee9596.jpg,1,standard_poodle
1897,/content/train/d5f0de591ddb85ac62ae785fb3e316e9.jpg,1,newfoundland
1898,/content/train/25c22dead9fb1bf09d3984b2e6ebda43.jpg,1,saluki
1899,/content/train/8ab20216cab9e31dc00d41cf65ac0db6.jpg,1,toy_poodle
1900,/content/train/05934390044791b8fd2dd2ba9c0b4b36.jpg,1,kuvasz
1901,/content/train/412232ca70a653d183b9e6e502e34730.jpg,1,curly-coated_retriever
1902,/content/train/9664790f704ca0796bf8c790ca276e9b.jpg,1,briard
1903,/content/train/ed25d380c4d647930c2d9322c78a05ea.jpg,1,norfolk_terrier
1904,/content/train/2f471b2057678001f20f70da691e4c5b.jpg,1,ibizan_hound
1905,/content/train/54e13fffdce2fc4807122c9b8861bf94.jpg,1,newfoundland
1906,/content/train/530f38ff38ca1ef890955d4c65bffcd8.jpg,1,vizsla
1907,/content/train/7dea1389409efaf7aa32b03d01c6ab52.jpg,1,weimaraner
1908,/content/train/19c0f716ccb733fb5881e47e3644a1bf.jpg,1,groenendael
1909,/content/train/086e8ca78ec3303a8f06df003ecb6612.jpg,1,bloodhound
1910,/content/train/155052199dfac47b3a1ccbea97ce648c.jpg,1,silky_terrier
1911,/content/train/3c1be3df90b1a242325de9590db32ce2.jpg,1,scottish_deerhound
1912,/content/train/8587cc1bb05b7997b4190485d07107a5.jpg,1,brittany_spaniel
1913,/content/train/402cbbd8529a88b7d360a4b3803446a7.jpg,1,basenji
1914,/content/train/c2f628d5ddd930809925bba8492c3d70.jpg,1,shih-tzu
1915,/content/train/73c7d86c561dce0f82e6dec7266bea79.jpg,1,labrador_retriever
1916,/content/train/a8aa5d6471ed25275dc461acca233221.jpg,1,italian_greyhound
1917,/content/train/be32d9afea6b7ddb96724df1e617873d.jpg,1,afghan_hound
1918,/content/train/9f7d5eb41b3bfb57db764b6d6049da3f.jpg,1,english_springer
1919,/content/train/3c4172f7dd8d5c7fd9a7ef6ea307eb42.jpg,1,saint_bernard
1920,/content/train/727f8fa18a8668406448e9b00c52c671.jpg,1,scotch_terrier
1921,/content/train/818978a64d5dc3e05a6a0c0b97a154d9.jpg,1,schipperke
1922,/content/train/993d2f8fb3e675c362d4f502899cb260.jpg,1,beagle
1923,/content/train/a66c39c49a97afc680ed4da5cbaffe47.jpg,1,scotch_terrier
1924,/content/train/2eca4c81f5fa27c12429e2f7ca14dc2f.jpg,1,sussex_spaniel
1925,/content/train/9484e1dd83e7c87396813004aab18326.jpg,1,rhodesian_ridgeback
1926,/content/train/3c3ba994aa80bb46767cc331fb11b96b.jpg,1,gordon_setter
1927,/content/train/360402a4c41e0979e1f6d8b401e676a4.jpg,1,pekinese
1928,/content/train/6414f74e7f59cce0844799cf3bc4242b.jpg,1,irish_setter
1929,/content/train/6190f035170a14652b0b1942cb12c954.jpg,1,gordon_setter
1930,/content/train/eb5feb2ca80e43548e0cc0d0b4232bd8.jpg,1,bedlington_terrier
1931,/content/train/447fb3c3e90378c69e71208ff3ce8803.jpg,1,papillon
1932,/content/train/0f7db98cbd6f6537c0ac3dfad349b182.jpg,1,mexican_hairless
1933,/content/train/8ab5f027cc6bd007a106485540ee3147.jpg,1,shetland_sheepdog
1934,/content/train/8edad149506278be0d351b3d2a4aaea7.jpg,1,irish_water_spaniel
1935,/content/train/e237f2c2da59abcb4d622106db8eef11.jpg,1,standard_schnauzer
1936,/content/train/ca61b56aa74ae742e9022874b8676112.jpg,1,silky_terrier
1937,/content/train/b1f80a20da3b0bc83d6e5d526592ef92.jpg,1,toy_terrier
1938,/content/train/83217ef19550d7e7d08d0aecce356baf.jpg,1,basenji
1939,/content/train/29bea12d15de7705ddc0e2d1d8c95f6b.jpg,1,papillon
1940,/content/train/43e91c421c83be23a3156865e244edf7.jpg,1,vizsla
1941,/content/train/47d189e84639fc3f7f2937deb7b5eacd.jpg,1,chihuahua
1942,/content/train/e9efc5edbe14eb6375a64b37db8b36df.jpg,1,saluki
1943,/content/train/3314b0fffcfb79c73c9a1019bdbae7c5.jpg,1,german_shepherd
1944,/content/train/4521c10d21dccf32ed1ebc9d1a3d0d5a.jpg,1,boston_bull
1945,/content/train/dc9e5324fa4d1b4cdeede9b031d3fdf1.jpg,1,staffordshire_bullterrier
1946,/content/train/64684514366ddd73a109ad635f6f0148.jpg,1,greater_swiss_mountain_dog
1947,/content/train/792dee870c0467ee84d772de1e23c9ee.jpg,1,pembroke
1948,/content/train/af9ac866a70d87a1072f6b6f7ac03394.jpg,1,giant_schnauzer
1949,/content/train/0c71338af3f3a8c068ec28b5f6b8f8ae.jpg,1,basenji
1950,/content/train/2858f1f3828793a37f0728bfd66fc6f4.jpg,1,komondor
1951,/content/train/379932cedeaba8c3bc3661a16560036b.jpg,1,giant_schnauzer
1952,/content/train/3b2d3a1afb6c10120ecb6ad99fc6af52.jpg,1,shetland_sheepdog
1953,/content/train/c8d9ff63c134fdac4967815868841f55.jpg,1,kerry_blue_terrier
1954,/content/train/42672a27407ebb1beddbbac746c304bc.jpg,1,border_collie
1955,/content/train/0a6706f7864eb8871913f0e4ba07a61e.jpg,1,gordon_setter
1956,/content/train/1c0cf2b1a56d5a25c6db97f9585d7818.jpg,1,tibetan_mastiff
1957,/content/train/a5883bb0395e9a69929a7d9585e406be.jpg,1,pomeranian
1958,/content/train/2aa89fb77f9b4e4bb84cfc16d8ee8926.jpg,1,borzoi
1959,/content/train/3bdc7d098a96d40314cf7ed50b83501a.jpg,1,bouvier_des_flandres
1960,/content/train/e67eb5ae1ff58374b0e07398d5a0da5a.jpg,1,miniature_schnauzer
1961,/content/train/db14ac3935698082d5e1424f1f52f0e4.jpg,1,dandie_dinmont
1962,/content/train/5391615209a4626d38ebdc23b1456ad1.jpg,1,border_collie
1963,/content/train/8285089151a7b4b24ef8b1f8e9a4dc2b.jpg,1,japanese_spaniel
1964,/content/train/0b1e71a499a26eaacc06991bca982523.jpg,1,leonberg
1965,/content/train/1472fb85b5c76d50009137da3dbde052.jpg,1,toy_poodle
1966,/content/train/6f626925348bf731ed990937a98bf8d6.jpg,1,norwegian_elkhound
1967,/content/train/20e43936da54dc63b1d6cd3e64914612.jpg,1,chow
1968,/content/train/f588238227e5822b0c83a8355eccd067.jpg,1,standard_poodle
1969,/content/train/76f332f9bc92a0ede6185410b21065ba.jpg,1,boston_bull
1970,/content/train/82f07b15ad87bcc8e3159288062e318b.jpg,1,papillon
1971,/content/train/fab341dadc50afc1a507a9910d5101b3.jpg,1,old_english_sheepdog
1972,/content/train/ebfc57d72a4167ec2f738f2adec52e31.jpg,1,weimaraner
1973,/content/train/3f2ad3df5b64a29a9aabd75476f8d46d.jpg,1,mexican_hairless
1974,/content/train/8e11ed7d590db5f624fc248051dfa485.jpg,1,boston_bull
1975,/content/train/02d45a238621c3f2cbde5c1d173ead1e.jpg,1,norwegian_elkhound
1976,/content/train/d6bcaac6c121bd89f127f6b839959510.jpg,1,sealyham_terrier
1977,/content/train/f1f03709a6fb351e6255cabc277c5fc4.jpg,1,collie
1978,/content/train/2598525f7e0470d1424249bbf998dc96.jpg,1,appenzeller
1979,/content/train/be8b04c1ad3228932fb0ebb9d103dbd0.jpg,1,norwich_terrier
1980,/content/train/ee8ed8bcfdf48a835e39bb8deca77249.jpg,1,otterhound
1981,/content/train/bbb3573b1f9a2f3ab1b1d62cc26a7b88.jpg,1,lhasa
1982,/content/train/ad467c591ef2892ba9a450613ece9097.jpg,1,rhodesian_ridgeback
1983,/content/train/ebb8c99c50ca5b48e010f0bda9a62c85.jpg,1,golden_retriever
1984,/content/train/c4030a679815a7bf4f9087165155730f.jpg,1,kelpie
1985,/content/train/881ce596dbeb26cd8a74474e4f51eb0e.jpg,1,brittany_spaniel
1986,/content/train/be9686a8b005707ab13d8f5dff1d7431.jpg,1,boston_bull
1987,/content/train/d20381f965804795464f2e1d77dabcd1.jpg,1,yorkshire_terrier
1988,/content/train/3d0973463d32d5f5ba74db812b8e11d1.jpg,1,eskimo_dog
1989,/content/train/6893d2beda12b477e16a66839ab1cd2c.jpg,1,bull_mastiff
1990,/content/train/e36f90b1dd7921dceb536c79989fe69f.jpg,1,tibetan_terrier
1991,/content/train/dc068bd9527c4b3d7cf62fa73ae23bbe.jpg,1,boxer
1992,/content/train/aa61fa4ceb51d5c6d954237f4cedad7d.jpg,1,dingo
1993,/content/train/3f3fcf38217b52ce62f4bb6d162693de.jpg,1,weimaraner
1994,/content/train/38d6bc0651588a0a04480b918934a8f6.jpg,1,bedlington_terrier
1995,/content/train/566adbe64cf98307231658cb834cffb7.jpg,1,west_highland_white_terrier
1996,/content/train/52d3d97a39a2d38256d4677e6ea38845.jpg,1,maltese_dog
1997,/content/train/16cc38641158115b57a4610e40e5f6a9.jpg,1,blenheim_spaniel
1998,/content/train/ed6e570e10f027ff20f0ab3598153193.jpg,1,rhodesian_ridgeback
1999,/content/train/6443a2914f8066fceb43bdaf97e1aba4.jpg,1,west_highland_white_terrier
2000,/content/train/5ca1ffd7a6d09951f5ae0afca1635b02.jpg,1,appenzeller
2001,/content/train/997c98bfceb94c21d1bf1831cd181de5.jpg,1,black-and-tan_coonhound
2002,/content/train/8ed5e9327986e8759a13ad6b6544cd39.jpg,1,papillon
2003,/content/train/63d1b332f937aa0de02a3d714c31fd8b.jpg,1,dhole
2004,/content/train/9efaa25fd1823395c4d8bb023a059e62.jpg,1,yorkshire_terrier
2005,/content/train/7887ba5a0f253ea6b2e35201e5890655.jpg,1,saluki
2006,/content/train/6b35903595fe7491939cb824e59d60f6.jpg,1,silky_terrier
2007,/content/train/5dfd5698cacc75a5c4ec80df800139fd.jpg,1,soft-coated_wheaten_terrier
2008,/content/train/bd44350905957efade85f098ee2e2b33.jpg,1,border_terrier
2009,/content/train/a33c68a84afbc249ab37d98425693d0b.jpg,1,airedale
2010,/content/train/d2358aef08b791249aab787b25c6bee2.jpg,1,basenji
2011,/content/train/db0110977a7e472f26d3559c363cb91f.jpg,1,scotch_terrier
2012,/content/train/7a1235e58df9cb1759647c149b4a27c2.jpg,1,west_highland_white_terrier
2013,/content/train/5ba9f978d72d351b224c085a978f07fb.jpg,1,bouvier_des_flandres
2014,/content/train/a1e4ab6fe9d1255bac0157273d64e18a.jpg,1,yorkshire_terrier
2015,/content/train/09c986f317783fb5ae091b334e79ac5a.jpg,1,giant_schnauzer
2016,/content/train/b106bb7f5c07cfdd55f979ae7a83a41c.jpg,1,miniature_poodle
2017,/content/train/8a31a73b980d8f8350f1990c9391c60f.jpg,1,vizsla
2018,/content/train/d2b547e36b74750fec91ea6e086802eb.jpg,1,giant_schnauzer
2019,/content/train/204f7f0385120edfc182c04dc47cb295.jpg,1,toy_terrier
2020,/content/train/b34b9cfdd2240ef9ae82e399f6887933.jpg,1,affenpinscher
2021,/content/train/0822709f6f6ea0be1928f52b8eecbc2f.jpg,1,chihuahua
2022,/content/train/377c941b6884717dfb825cfe1a11856a.jpg,1,flat-coated_retriever
2023,/content/train/5f716d6b2bf014733df54adfe6c62914.jpg,1,irish_setter
2024,/content/train/82732c085ab68cee04a29ac022cca091.jpg,1,cardigan
2025,/content/train/181e91cb6caf6739478d06231faa053d.jpg,1,yorkshire_terrier
2026,/content/train/bb65d628f5a121b781f411e8598f8d60.jpg,1,bedlington_terrier
2027,/content/train/7282ffdad57a376830a279865a0eb487.jpg,1,welsh_springer_spaniel
2028,/content/train/fce0a4c8bf2d6588ea7f6ecf731b2fbb.jpg,1,brabancon_griffon
2029,/content/train/db5cfed638eaaa1e627f620830129952.jpg,1,flat-coated_retriever
2030,/content/train/5e8384d94474985bd73e9eefac4aedb9.jpg,1,scotch_terrier
2031,/content/train/7864eacf8b7a02d785e094897d2a215d.jpg,1,chow
2032,/content/train/4d9bf5e93f2da15e811db580e39de704.jpg,1,saluki
2033,/content/train/635be4b6142d448a3dbaf430b3a990a0.jpg,1,miniature_schnauzer
2034,/content/train/8009cbb471a6107109af3166c03b6e83.jpg,1,old_english_sheepdog
2035,/content/train/1b85a40f3c79e9d94e975216792ef52d.jpg,1,chihuahua
2036,/content/train/7caaaff799fc9dbd4f1295fbc3da564e.jpg,1,ibizan_hound
2037,/content/train/ec1b8f7b1a012af943ca2ec8efc58fb8.jpg,1,beagle
2038,/content/train/8d940744e1e8a9cc5c5bdd11333b261c.jpg,1,soft-coated_wheaten_terrier
2039,/content/train/a8933b557e35f2ee5405febf10fa0e30.jpg,1,weimaraner
2040,/content/train/89714899135c134b326fecdd2c2647b0.jpg,1,norfolk_terrier
2041,/content/train/1c04490a72706a3e0cf860cdf71f7c44.jpg,1,cairn
2042,/content/train/0496d4170e295688e8d6929b239dd4fb.jpg,1,standard_schnauzer
2043,/content/train/e79a5176fe0322a36d09f057d64aec54.jpg,1,japanese_spaniel
2044,/content/train/9f3e89f1166b8a5b9161d934c8ea79c4.jpg,1,giant_schnauzer
2045,/content/train/93870e5bf9d1a2efe65d010ab08173f1.jpg,1,entlebucher
2046,/content/train/2c5f6c1c3acef3e307fd92378caf198c.jpg,1,australian_terrier
2047,/content/train/b5cb07aa4fca883205dd6d9b05d0689c.jpg,1,great_dane
2048,/content/train/a13b56a0dbeea4d70e52d48e8e9a7710.jpg,1,bedlington_terrier
2049,/content/train/80916993d582c4db7bb90bcdb768e31f.jpg,1,whippet
2050,/content/train/f3f295d33149977b1d67b8a3b6484ea7.jpg,1,cairn
2051,/content/train/5811c9b5aa472c3596347c4467d9acd6.jpg,1,briard
2052,/content/train/999bb3a6d00cc6456d4e71bebae48f78.jpg,1,walker_hound
2053,/content/train/4d7e33eab8e3864aa2e901b3f59ba4ef.jpg,1,american_staffordshire_terrier
2054,/content/train/54970402b5794186bf9809aa2175b0c6.jpg,1,kerry_blue_terrier
2055,/content/train/1e1650836e5d0dc6b49b2d3c91b36d59.jpg,1,giant_schnauzer
2056,/content/train/5bff7c53d066491740da6994f7c6f3ce.jpg,1,ibizan_hound
2057,/content/train/596f817b72a594a18153b1530cc384a0.jpg,1,bluetick
2058,/content/train/c2ae87dae29b344f92d82983d521d5d5.jpg,1,labrador_retriever
2059,/content/train/13267e83358116ad51bebdb1be3d0a8e.jpg,1,newfoundland
2060,/content/train/2525513f3e10f57549bf6d1bdba1dc03.jpg,1,lakeland_terrier
2061,/content/train/1b867fadec45eff791f54f5ac990d212.jpg,1,african_hunting_dog
2062,/content/train/a307fca579f19edcc2311fe216679c37.jpg,1,saluki
2063,/content/train/811243e2764f341367b266e74d90371b.jpg,1,australian_terrier
2064,/content/train/3b1f4ba30065e4754815619a7dfc4694.jpg,1,dandie_dinmont
2065,/content/train/01e787576c003930f96c966f9c3e1d44.jpg,1,collie
2066,/content/train/11d669406a273858a123d1d1c87354c9.jpg,1,boston_bull
2067,/content/train/44a03667df7c8cbba9c3f9574ae9e555.jpg,1,italian_greyhound
2068,/content/train/02dfcd0a24a9c41070f4f94b4c9933ff.jpg,1,saint_bernard
2069,/content/train/f0aa6b58cc701bbf31d090426cb4ecb4.jpg,1,rhodesian_ridgeback
2070,/content/train/c750ad78e8e6ac798ef2b9c648abfab7.jpg,1,whippet
2071,/content/train/bbe96d21f3aafe38ab3b3ce24a498d77.jpg,1,dingo
2072,/content/train/b6dbcd16a92a5ae62bae15dbfd06c889.jpg,1,great_dane
